section_id,section_name,row_id,row_name
206,Loge Box 123,6,Gg
206,Loge Box 123,11,Mm
206,Loge Box 123,7,Hh
206,Loge Box 123,9,Kk
206,Loge Box 123,8,Jj
206,Loge Box 123,12,Nn
206,Loge Box 123,3,Dd
206,Loge Box 123,2,Cc
207,Loge Box 122,0,Aa
207,Loge Box 122,5,Ff
207,Loge Box 122,1,Bb
207,Loge Box 122,4,Ee
207,Loge Box 122,10,Ll
207,Loge Box 122,6,Gg
207,Loge Box 122,11,Mm
207,Loge Box 122,7,Hh
207,Loge Box 122,9,Kk
207,Loge Box 122,8,Jj
207,Loge Box 122,12,Nn
207,Loge Box 122,3,Dd
207,Loge Box 122,2,Cc
208,Loge Box 121,0,Aa
208,Loge Box 121,5,Ff
208,Loge Box 121,1,Bb
208,Loge Box 121,4,Ee
208,Loge Box 121,10,Ll
208,Loge Box 121,6,Gg
208,Loge Box 121,11,Mm
208,Loge Box 121,7,Hh
208,Loge Box 121,9,Kk
208,Loge Box 121,8,Jj
208,Loge Box 121,12,Nn
208,Loge Box 121,3,Dd
208,Loge Box 121,2,Cc
209,Loge Box 120,0,Aa
209,Loge Box 120,5,Ff
209,Loge Box 120,1,Bb
209,Loge Box 120,4,Ee
209,Loge Box 120,10,Ll
209,Loge Box 120,6,Gg
209,Loge Box 120,11,Mm
209,Loge Box 120,7,Hh
209,Loge Box 120,9,Kk
209,Loge Box 120,8,Jj
209,Loge Box 120,12,Nn
209,Loge Box 120,3,Dd
209,Loge Box 120,2,Cc
210,Loge Box 127,0,Aa
210,Loge Box 127,5,Ff
210,Loge Box 127,1,Bb
210,Loge Box 127,4,Ee
210,Loge Box 127,10,Ll
210,Loge Box 127,6,Gg
210,Loge Box 127,11,Mm
210,Loge Box 127,7,Hh
210,Loge Box 127,9,Kk
210,Loge Box 127,8,Jj
210,Loge Box 127,12,Nn
210,Loge Box 127,3,Dd
210,Loge Box 127,2,Cc
211,Loge Box 126,0,Aa
211,Loge Box 126,5,Ff
211,Loge Box 126,1,Bb
211,Loge Box 126,4,Ee
211,Loge Box 126,10,Ll
211,Loge Box 126,6,Gg
211,Loge Box 126,11,Mm
211,Loge Box 126,7,Hh
211,Loge Box 126,9,Kk
211,Loge Box 126,8,Jj
211,Loge Box 126,12,Nn
211,Loge Box 126,3,Dd
211,Loge Box 126,2,Cc
212,Loge Box 125,0,Aa
212,Loge Box 125,5,Ff
212,Loge Box 125,1,Bb
212,Loge Box 125,4,Ee
212,Loge Box 125,10,Ll
212,Loge Box 125,6,Gg
212,Loge Box 125,11,Mm
212,Loge Box 125,7,Hh
212,Loge Box 125,9,Kk
212,Loge Box 125,8,Jj
212,Loge Box 125,12,Nn
212,Loge Box 125,3,Dd
212,Loge Box 125,2,Cc
213,Loge Box 124,0,Aa
213,Loge Box 124,5,Ff
213,Loge Box 124,1,Bb
213,Loge Box 124,4,Ee
213,Loge Box 124,10,Ll
213,Loge Box 124,6,Gg
213,Loge Box 124,11,Mm
213,Loge Box 124,7,Hh
213,Loge Box 124,9,Kk
213,Loge Box 124,8,Jj
213,Loge Box 124,12,Nn
213,Loge Box 124,3,Dd
213,Loge Box 124,2,Cc
214,State Street Pavilion Club 8,0,1
214,State Street Pavilion Club 8,2,3
214,State Street Pavilion Club 8,1,2
214,State Street Pavilion Club 8,4,5
214,State Street Pavilion Club 8,3,4
215,State Street Pavilion Club 9,0,1
215,State Street Pavilion Club 9,2,3
215,State Street Pavilion Club 9,1,2
215,State Street Pavilion Club 9,4,5
215,State Street Pavilion Club 9,3,4
216,State Street Pavilion Club 1,0,1
216,State Street Pavilion Club 1,2,3
216,State Street Pavilion Club 1,1,2
216,State Street Pavilion Club 1,4,5
216,State Street Pavilion Club 1,3,4
217,State Street Pavilion Club 2,0,1
217,State Street Pavilion Club 2,2,3
217,State Street Pavilion Club 2,1,2
217,State Street Pavilion Club 2,4,5
217,State Street Pavilion Club 2,3,4
218,State Street Pavilion Club 3,0,1
218,State Street Pavilion Club 3,2,3
218,State Street Pavilion Club 3,1,2
218,State Street Pavilion Club 3,4,5
218,State Street Pavilion Club 3,3,4
219,State Street Pavilion Club 4,0,1
219,State Street Pavilion Club 4,2,3
219,State Street Pavilion Club 4,1,2
219,State Street Pavilion Club 4,4,5
219,State Street Pavilion Club 4,3,4
220,State Street Pavilion Club 5,0,1
220,State Street Pavilion Club 5,2,3
220,State Street Pavilion Club 5,1,2
220,State Street Pavilion Club 5,4,5
220,State Street Pavilion Club 5,3,4
221,State Street Pavilion Club 6,0,1
221,State Street Pavilion Club 6,2,3
221,State Street Pavilion Club 6,1,2
221,State Street Pavilion Club 6,4,5
221,State Street Pavilion Club 6,3,4
222,State Street Pavilion Club 7,0,1
222,State Street Pavilion Club 7,2,3
222,State Street Pavilion Club 7,1,2
222,State Street Pavilion Club 7,4,5
222,State Street Pavilion Club 7,3,4
223,Emc Suite Left 19,,
224,Emc Suite Left 18,,
225,Emc Suite Left 13,,
226,Emc Suite Left 12,,
227,Emc Suite Left 11,,
228,Emc Suite Left 10,,
229,Emc Suite Left 17,,
230,Emc Suite Left 16,,
231,Emc Suite Left 15,,
232,Emc Suite Left 14,,
233,Field Box 69,0,A
233,Field Box 69,2,C
233,Field Box 69,1,B
233,Field Box 69,4,E
233,Field Box 69,3,D
233,Field Box 69,6,G
233,Field Box 69,5,F
233,Field Box 69,7,H
233,Field Box 69,9,K
233,Field Box 69,8,J
233,Field Box 69,11,M
233,Field Box 69,10,L
234,Field Box 68,0,C
234,Field Box 68,2,E
234,Field Box 68,1,D
234,Field Box 68,4,G
234,Field Box 68,3,F
234,Field Box 68,5,H
234,Field Box 68,7,K
234,Field Box 68,6,J
234,Field Box 68,9,M
234,Field Box 68,8,L
235,Field Box 63,0,C
235,Field Box 63,2,E
235,Field Box 63,1,D
235,Field Box 63,4,G
235,Field Box 63,3,F
235,Field Box 63,5,H
235,Field Box 63,7,K
235,Field Box 63,6,J
235,Field Box 63,9,M
235,Field Box 63,8,L
236,Field Box 62,0,C
236,Field Box 62,2,E
236,Field Box 62,1,D
236,Field Box 62,4,G
236,Field Box 62,3,F
236,Field Box 62,5,H
236,Field Box 62,7,K
236,Field Box 62,6,J
236,Field Box 62,9,M
236,Field Box 62,8,L
237,Field Box 61,0,A
237,Field Box 61,2,C
237,Field Box 61,1,B
237,Field Box 61,4,E
237,Field Box 61,3,D
237,Field Box 61,6,G
237,Field Box 61,5,F
237,Field Box 61,7,H
237,Field Box 61,9,K
237,Field Box 61,8,J
237,Field Box 61,11,M
237,Field Box 61,10,L
238,Field Box 60,0,A
238,Field Box 60,2,C
238,Field Box 60,1,B
238,Field Box 60,4,E
238,Field Box 60,3,D
238,Field Box 60,6,G
238,Field Box 60,5,F
238,Field Box 60,7,H
238,Field Box 60,9,K
238,Field Box 60,8,J
238,Field Box 60,11,M
238,Field Box 60,10,L
239,Field Box 67,0,C
239,Field Box 67,2,E
239,Field Box 67,1,D
239,Field Box 67,4,G
239,Field Box 67,3,F
239,Field Box 67,5,H
239,Field Box 67,7,K
239,Field Box 67,6,J
239,Field Box 67,9,M
239,Field Box 67,8,L
240,Field Box 66,0,C
240,Field Box 66,2,E
240,Field Box 66,1,D
240,Field Box 66,4,G
240,Field Box 66,3,F
240,Field Box 66,5,H
240,Field Box 66,7,K
240,Field Box 66,6,J
240,Field Box 66,9,M
240,Field Box 66,8,L
241,Field Box 65,0,C
241,Field Box 65,2,E
241,Field Box 65,1,D
241,Field Box 65,4,G
241,Field Box 65,3,F
241,Field Box 65,5,H
241,Field Box 65,7,K
241,Field Box 65,6,J
241,Field Box 65,9,M
241,Field Box 65,8,L
242,Field Box 64,0,C
242,Field Box 64,2,E
242,Field Box 64,1,D
242,Field Box 64,4,G
242,Field Box 64,3,F
242,Field Box 64,5,H
242,Field Box 64,7,K
242,Field Box 64,6,J
242,Field Box 64,9,M
242,Field Box 64,8,L
243,Infield Grandstand 24,10,11
243,Infield Grandstand 24,9,10
243,Infield Grandstand 24,12,13
243,Infield Grandstand 24,11,12
243,Infield Grandstand 24,13,14
243,Infield Grandstand 24,14,17
243,Infield Grandstand 24,0,1
243,Infield Grandstand 24,2,3
243,Infield Grandstand 24,1,2
243,Infield Grandstand 24,4,5
243,Infield Grandstand 24,3,4
243,Infield Grandstand 24,6,7
243,Infield Grandstand 24,5,6
243,Infield Grandstand 24,8,9
243,Infield Grandstand 24,7,8
244,Green Monster M 5,0,1
244,Green Monster M 5,2,3
244,Green Monster M 5,1,2
245,Field Box 9,1,A
245,Field Box 9,3,C
245,Field Box 9,2,B
245,Field Box 9,5,E
245,Field Box 9,4,D
245,Field Box 9,7,G
245,Field Box 9,6,F
245,Field Box 9,8,H
245,Field Box 9,10,K
245,Field Box 9,9,J
245,Field Box 9,12,M
245,Field Box 9,11,L
245,Field Box 9,0,1
246,Green Monster M 6,0,1
246,Green Monster M 6,2,3
246,Green Monster M 6,1,2
247,Infield Grandstand 27,10,11
247,Infield Grandstand 27,9,10
247,Infield Grandstand 27,12,13
247,Infield Grandstand 27,11,12
247,Infield Grandstand 27,14,15
247,Infield Grandstand 27,13,14
247,Infield Grandstand 27,16,17
247,Infield Grandstand 27,15,16
247,Infield Grandstand 27,17,18
247,Infield Grandstand 27,0,1
247,Infield Grandstand 27,2,3
247,Infield Grandstand 27,1,2
247,Infield Grandstand 27,4,5
247,Infield Grandstand 27,3,4
247,Infield Grandstand 27,6,7
247,Infield Grandstand 27,5,6
247,Infield Grandstand 27,8,9
247,Infield Grandstand 27,7,8
248,Pavilion Reserved 18,0,A
248,Pavilion Reserved 18,2,C
248,Pavilion Reserved 18,1,B
248,Pavilion Reserved 18,4,E
248,Pavilion Reserved 18,3,D
248,Pavilion Reserved 18,6,G
248,Pavilion Reserved 18,5,F
248,Pavilion Reserved 18,7,H
248,Pavilion Reserved 18,8,J
249,Pavilion Reserved 16,0,A
249,Pavilion Reserved 16,2,C
249,Pavilion Reserved 16,1,B
249,Pavilion Reserved 16,4,E
249,Pavilion Reserved 16,3,D
249,Pavilion Reserved 16,6,G
249,Pavilion Reserved 16,5,F
249,Pavilion Reserved 16,7,H
249,Pavilion Reserved 16,8,J
250,Green Monster M 1,0,1
250,Green Monster M 1,2,3
250,Green Monster M 1,1,2
251,Green Monster M 2,0,1
251,Green Monster M 2,2,3
251,Green Monster M 2,1,2
252,Infield Grandstand 23,10,11
252,Infield Grandstand 23,9,10
252,Infield Grandstand 23,12,13
252,Infield Grandstand 23,11,12
252,Infield Grandstand 23,13,14
252,Infield Grandstand 23,14,17
252,Infield Grandstand 23,0,1
252,Infield Grandstand 23,2,3
252,Infield Grandstand 23,1,2
252,Infield Grandstand 23,4,5
252,Infield Grandstand 23,3,4
252,Infield Grandstand 23,6,7
252,Infield Grandstand 23,5,6
252,Infield Grandstand 23,8,9
252,Infield Grandstand 23,7,8
253,Dugout Box 44,0,1
253,Dugout Box 44,1,2
254,Dugout Box 45,0,1
254,Dugout Box 45,1,2
255,Dugout Box 46,0,1
255,Dugout Box 46,1,2
256,Dugout Box 47,0,1
256,Dugout Box 47,1,2
257,Dugout Box 40,0,1
257,Dugout Box 40,1,2
258,Dugout Box 41,0,1
258,Dugout Box 41,1,2
259,Dugout Box 42,0,1
259,Dugout Box 42,1,2
260,Dugout Box 43,0,1
260,Dugout Box 43,1,2
261,Dugout Box 48,0,1
261,Dugout Box 48,1,2
262,Dugout Box 49,0,1
262,Dugout Box 49,1,2
263,Right Field Roof Box 29,0,A
263,Right Field Roof Box 29,2,C
263,Right Field Roof Box 29,1,B
263,Right Field Roof Box 29,4,E
263,Right Field Roof Box 29,3,D
263,Right Field Roof Box 29,6,G
263,Right Field Roof Box 29,5,F
264,Green Monster M 8,0,1
264,Green Monster M 8,2,3
264,Green Monster M 8,1,2
265,Right Field Roof Box 27,0,A
265,Right Field Roof Box 27,2,C
265,Right Field Roof Box 27,1,B
265,Right Field Roof Box 27,4,E
265,Right Field Roof Box 27,3,D
265,Right Field Roof Box 27,6,G
265,Right Field Roof Box 27,5,F
266,Green Monster M 9,0,1
266,Green Monster M 9,2,3
266,Green Monster M 9,1,2
267,Emc Suite Left 23,,
268,Field Box 12,0,A
268,Field Box 12,2,C
268,Field Box 12,1,B
268,Field Box 12,4,E
268,Field Box 12,3,D
268,Field Box 12,6,G
268,Field Box 12,5,F
268,Field Box 12,7,H
268,Field Box 12,9,K
268,Field Box 12,8,J
268,Field Box 12,11,M
268,Field Box 12,10,L
269,Field Box 13,0,A
269,Field Box 13,2,C
269,Field Box 13,1,B
269,Field Box 13,4,E
269,Field Box 13,3,D
269,Field Box 13,6,G
269,Field Box 13,5,F
269,Field Box 13,7,H
269,Field Box 13,9,K
269,Field Box 13,8,J
269,Field Box 13,11,M
269,Field Box 13,10,L
270,Field Box 10,1,A
270,Field Box 10,3,C
270,Field Box 10,2,B
270,Field Box 10,5,E
270,Field Box 10,4,D
270,Field Box 10,7,G
270,Field Box 10,6,F
270,Field Box 10,8,H
270,Field Box 10,10,K
270,Field Box 10,9,J
270,Field Box 10,12,M
270,Field Box 10,11,L
270,Field Box 10,0,1
271,Field Box 11,1,A
271,Field Box 11,3,C
271,Field Box 11,2,B
271,Field Box 11,5,E
271,Field Box 11,4,D
271,Field Box 11,7,G
271,Field Box 11,6,F
271,Field Box 11,8,H
271,Field Box 11,10,K
271,Field Box 11,9,J
271,Field Box 11,12,M
271,Field Box 11,11,L
271,Field Box 11,0,1
272,Field Box 16,0,A
272,Field Box 16,2,C
272,Field Box 16,1,B
272,Field Box 16,4,E
272,Field Box 16,3,D
272,Field Box 16,6,G
272,Field Box 16,5,F
272,Field Box 16,7,H
272,Field Box 16,9,K
272,Field Box 16,8,J
272,Field Box 16,11,M
272,Field Box 16,10,L
273,Field Box 17,0,A
273,Field Box 17,2,C
273,Field Box 17,1,B
273,Field Box 17,4,E
273,Field Box 17,3,D
273,Field Box 17,6,G
273,Field Box 17,5,F
273,Field Box 17,7,H
273,Field Box 17,9,K
273,Field Box 17,8,J
273,Field Box 17,11,M
273,Field Box 17,10,L
274,Field Box 14,0,A
274,Field Box 14,2,C
274,Field Box 14,1,B
274,Field Box 14,4,E
274,Field Box 14,3,D
274,Field Box 14,6,G
274,Field Box 14,5,F
274,Field Box 14,7,H
274,Field Box 14,9,K
274,Field Box 14,8,J
274,Field Box 14,11,M
274,Field Box 14,10,L
275,Field Box 15,0,A
275,Field Box 15,2,C
275,Field Box 15,1,B
275,Field Box 15,4,E
275,Field Box 15,3,D
275,Field Box 15,6,G
275,Field Box 15,5,F
275,Field Box 15,7,H
275,Field Box 15,9,K
275,Field Box 15,8,J
275,Field Box 15,11,M
275,Field Box 15,10,L
276,Field Box 18,0,A
276,Field Box 18,2,C
276,Field Box 18,1,B
276,Field Box 18,4,E
276,Field Box 18,3,D
276,Field Box 18,6,G
276,Field Box 18,5,F
276,Field Box 18,7,H
276,Field Box 18,9,K
276,Field Box 18,8,J
276,Field Box 18,11,M
276,Field Box 18,10,L
277,Field Box 19,0,A
277,Field Box 19,2,C
277,Field Box 19,1,B
277,Field Box 19,4,E
277,Field Box 19,3,D
277,Field Box 19,6,G
277,Field Box 19,5,F
277,Field Box 19,7,H
277,Field Box 19,9,K
277,Field Box 19,8,J
277,Field Box 19,11,M
277,Field Box 19,10,L
278,Bleacher 42,28,30
278,Bleacher 42,26,28
278,Bleacher 42,27,29
278,Bleacher 42,22,24
278,Bleacher 42,23,25
278,Bleacher 42,24,26
278,Bleacher 42,25,27
278,Bleacher 42,18,20
278,Bleacher 42,19,21
278,Bleacher 42,20,22
278,Bleacher 42,21,23
278,Bleacher 42,44,46
278,Bleacher 42,45,47
278,Bleacher 42,42,44
278,Bleacher 42,43,45
278,Bleacher 42,40,42
278,Bleacher 42,41,43
278,Bleacher 42,38,40
278,Bleacher 42,39,41
278,Bleacher 42,0,1
278,Bleacher 42,1,3
278,Bleacher 42,3,5
278,Bleacher 42,2,4
278,Bleacher 42,5,7
278,Bleacher 42,4,6
278,Bleacher 42,7,9
278,Bleacher 42,6,8
278,Bleacher 42,11,13
278,Bleacher 42,10,12
278,Bleacher 42,12,14
278,Bleacher 42,9,11
278,Bleacher 42,8,10
278,Bleacher 42,37,39
278,Bleacher 42,36,38
278,Bleacher 42,13,15
278,Bleacher 42,46,48
278,Bleacher 42,15,17
278,Bleacher 42,14,16
278,Bleacher 42,17,19
278,Bleacher 42,16,18
278,Bleacher 42,29,31
278,Bleacher 42,47,49
278,Bleacher 42,35,37
278,Bleacher 42,34,36
278,Bleacher 42,33,35
278,Bleacher 42,32,34
278,Bleacher 42,31,33
278,Bleacher 42,30,32
278,Bleacher 42,48,50
279,Bleacher 43,28,30
279,Bleacher 43,26,28
279,Bleacher 43,27,29
279,Bleacher 43,22,24
279,Bleacher 43,23,25
279,Bleacher 43,24,26
279,Bleacher 43,25,27
279,Bleacher 43,18,20
279,Bleacher 43,19,21
279,Bleacher 43,20,22
279,Bleacher 43,21,23
279,Bleacher 43,44,46
279,Bleacher 43,45,47
279,Bleacher 43,42,44
279,Bleacher 43,43,45
279,Bleacher 43,40,42
279,Bleacher 43,41,43
279,Bleacher 43,38,40
279,Bleacher 43,39,41
279,Bleacher 43,0,1
279,Bleacher 43,1,3
279,Bleacher 43,3,5
279,Bleacher 43,2,4
279,Bleacher 43,5,7
279,Bleacher 43,4,6
279,Bleacher 43,7,9
279,Bleacher 43,6,8
279,Bleacher 43,11,13
279,Bleacher 43,10,12
279,Bleacher 43,12,14
279,Bleacher 43,9,11
279,Bleacher 43,8,10
279,Bleacher 43,37,39
279,Bleacher 43,36,38
279,Bleacher 43,13,15
279,Bleacher 43,46,48
279,Bleacher 43,15,17
279,Bleacher 43,14,16
279,Bleacher 43,17,19
279,Bleacher 43,16,18
279,Bleacher 43,29,31
279,Bleacher 43,47,49
279,Bleacher 43,35,37
279,Bleacher 43,34,36
279,Bleacher 43,33,35
279,Bleacher 43,32,34
279,Bleacher 43,31,33
279,Bleacher 43,30,32
279,Bleacher 43,48,50
280,Bleacher 40,9,11
280,Bleacher 40,8,10
280,Bleacher 40,11,13
280,Bleacher 40,10,12
280,Bleacher 40,13,15
280,Bleacher 40,12,14
280,Bleacher 40,15,17
280,Bleacher 40,14,16
280,Bleacher 40,0,1
280,Bleacher 40,1,3
280,Bleacher 40,3,5
280,Bleacher 40,2,4
280,Bleacher 40,5,7
280,Bleacher 40,4,6
280,Bleacher 40,7,9
280,Bleacher 40,6,8
281,Bleacher 41,28,30
281,Bleacher 41,26,28
281,Bleacher 41,27,29
281,Bleacher 41,22,24
281,Bleacher 41,23,25
281,Bleacher 41,24,26
281,Bleacher 41,25,27
281,Bleacher 41,18,20
281,Bleacher 41,19,21
281,Bleacher 41,20,22
281,Bleacher 41,21,23
281,Bleacher 41,44,46
281,Bleacher 41,45,47
281,Bleacher 41,42,44
281,Bleacher 41,43,45
281,Bleacher 41,40,42
281,Bleacher 41,41,43
281,Bleacher 41,38,40
281,Bleacher 41,39,41
281,Bleacher 41,0,1
281,Bleacher 41,1,3
281,Bleacher 41,3,5
281,Bleacher 41,2,4
281,Bleacher 41,5,7
281,Bleacher 41,4,6
281,Bleacher 41,7,9
281,Bleacher 41,6,8
281,Bleacher 41,11,13
281,Bleacher 41,10,12
281,Bleacher 41,12,14
281,Bleacher 41,9,11
281,Bleacher 41,8,10
281,Bleacher 41,37,39
281,Bleacher 41,36,38
281,Bleacher 41,13,15
281,Bleacher 41,46,48
281,Bleacher 41,15,17
281,Bleacher 41,14,16
281,Bleacher 41,17,19
281,Bleacher 41,16,18
281,Bleacher 41,29,31
281,Bleacher 41,47,49
281,Bleacher 41,35,37
281,Bleacher 41,34,36
281,Bleacher 41,33,35
281,Bleacher 41,32,34
281,Bleacher 41,31,33
281,Bleacher 41,30,32
281,Bleacher 41,48,50
282,Loge Box 152,0,Aa
282,Loge Box 152,5,Ff
282,Loge Box 152,1,Bb
282,Loge Box 152,4,Ee
282,Loge Box 152,10,Ll
282,Loge Box 152,6,Gg
282,Loge Box 152,11,Mm
282,Loge Box 152,7,Hh
282,Loge Box 152,9,Kk
282,Loge Box 152,8,Jj
282,Loge Box 152,12,Nn
282,Loge Box 152,3,Dd
282,Loge Box 152,2,Cc
283,Loge Box 153,0,Aa
283,Loge Box 153,5,Ff
283,Loge Box 153,1,Bb
283,Loge Box 153,4,Ee
283,Loge Box 153,10,Ll
283,Loge Box 153,6,Gg
283,Loge Box 153,11,Mm
283,Loge Box 153,7,Hh
283,Loge Box 153,9,Kk
283,Loge Box 153,8,Jj
283,Loge Box 153,12,Nn
283,Loge Box 153,3,Dd
283,Loge Box 153,2,Cc
284,Loge Box 150,0,Aa
284,Loge Box 150,5,Ff
284,Loge Box 150,1,Bb
284,Loge Box 150,4,Ee
284,Loge Box 150,10,Ll
284,Loge Box 150,6,Gg
284,Loge Box 150,11,Mm
284,Loge Box 150,7,Hh
284,Loge Box 150,9,Kk
284,Loge Box 150,8,Jj
284,Loge Box 150,12,Nn
284,Loge Box 150,3,Dd
284,Loge Box 150,2,Cc
285,Loge Box 151,0,Aa
285,Loge Box 151,5,Ff
285,Loge Box 151,1,Bb
285,Loge Box 151,4,Ee
285,Loge Box 151,10,Ll
285,Loge Box 151,6,Gg
285,Loge Box 151,11,Mm
285,Loge Box 151,7,Hh
285,Loge Box 151,9,Kk
285,Loge Box 151,8,Jj
285,Loge Box 151,12,Nn
285,Loge Box 151,3,Dd
285,Loge Box 151,2,Cc
286,Field Box 81,0,A
286,Field Box 81,2,C
286,Field Box 81,1,B
286,Field Box 81,4,E
286,Field Box 81,3,D
286,Field Box 81,6,G
286,Field Box 81,5,F
286,Field Box 81,7,H
286,Field Box 81,9,K
286,Field Box 81,8,J
286,Field Box 81,11,M
286,Field Box 81,10,L
287,Loge Box 157,0,Aa
287,Loge Box 157,13,Pp
287,Loge Box 157,5,Ff
287,Loge Box 157,1,Bb
287,Loge Box 157,4,Ee
287,Loge Box 157,10,Ll
287,Loge Box 157,6,Gg
287,Loge Box 157,11,Mm
287,Loge Box 157,7,Hh
287,Loge Box 157,9,Kk
287,Loge Box 157,8,Jj
287,Loge Box 157,12,Nn
287,Loge Box 157,3,Dd
287,Loge Box 157,2,Cc
288,Loge Box 154,0,Aa
288,Loge Box 154,5,Ff
288,Loge Box 154,1,Bb
288,Loge Box 154,4,Ee
288,Loge Box 154,10,Ll
288,Loge Box 154,6,Gg
288,Loge Box 154,11,Mm
288,Loge Box 154,7,Hh
288,Loge Box 154,9,Kk
288,Loge Box 154,8,Jj
288,Loge Box 154,12,Nn
288,Loge Box 154,3,Dd
288,Loge Box 154,2,Cc
289,Loge Box 155,0,Aa
289,Loge Box 155,5,Ff
289,Loge Box 155,1,Bb
289,Loge Box 155,4,Ee
289,Loge Box 155,10,Ll
289,Loge Box 155,6,Gg
289,Loge Box 155,11,Mm
289,Loge Box 155,7,Hh
289,Loge Box 155,9,Kk
289,Loge Box 155,8,Jj
289,Loge Box 155,12,Nn
289,Loge Box 155,3,Dd
289,Loge Box 155,2,Cc
290,Loge Box 158,0,Aa
290,Loge Box 158,13,Pp
290,Loge Box 158,5,Ff
290,Loge Box 158,1,Bb
290,Loge Box 158,4,Ee
290,Loge Box 158,10,Ll
290,Loge Box 158,6,Gg
290,Loge Box 158,11,Mm
290,Loge Box 158,7,Hh
290,Loge Box 158,9,Kk
290,Loge Box 158,8,Jj
290,Loge Box 158,12,Nn
290,Loge Box 158,3,Dd
290,Loge Box 158,2,Cc
291,Loge Box 159,0,Aa
291,Loge Box 159,13,Pp
291,Loge Box 159,5,Ff
291,Loge Box 159,1,Bb
291,Loge Box 159,4,Ee
291,Loge Box 159,10,Ll
291,Loge Box 159,6,Gg
291,Loge Box 159,11,Mm
291,Loge Box 159,7,Hh
291,Loge Box 159,9,Kk
291,Loge Box 159,8,Jj
291,Loge Box 159,12,Nn
291,Loge Box 159,3,Dd
291,Loge Box 159,2,Cc
292,Green Monster M 4,0,1
292,Green Monster M 4,2,3
292,Green Monster M 4,1,2
293,Infield Grandstand 25,10,11
293,Infield Grandstand 25,9,10
293,Infield Grandstand 25,12,13
293,Infield Grandstand 25,11,12
293,Infield Grandstand 25,14,15
293,Infield Grandstand 25,13,14
293,Infield Grandstand 25,16,17
293,Infield Grandstand 25,15,16
293,Infield Grandstand 25,17,18
293,Infield Grandstand 25,0,1
293,Infield Grandstand 25,2,3
293,Infield Grandstand 25,1,2
293,Infield Grandstand 25,4,5
293,Infield Grandstand 25,3,4
293,Infield Grandstand 25,6,7
293,Infield Grandstand 25,5,6
293,Infield Grandstand 25,8,9
293,Infield Grandstand 25,7,8
294,Infield Grandstand 26,10,11
294,Infield Grandstand 26,9,10
294,Infield Grandstand 26,12,13
294,Infield Grandstand 26,11,12
294,Infield Grandstand 26,14,15
294,Infield Grandstand 26,13,14
294,Infield Grandstand 26,16,17
294,Infield Grandstand 26,15,16
294,Infield Grandstand 26,17,18
294,Infield Grandstand 26,0,1
294,Infield Grandstand 26,2,3
294,Infield Grandstand 26,1,2
294,Infield Grandstand 26,4,5
294,Infield Grandstand 26,3,4
294,Infield Grandstand 26,6,7
294,Infield Grandstand 26,5,6
294,Infield Grandstand 26,8,9
294,Infield Grandstand 26,7,8
295,Green Monster M 7,0,1
295,Green Monster M 7,2,3
295,Green Monster M 7,1,2
296,Infield Grandstand 20,10,11
296,Infield Grandstand 20,9,10
296,Infield Grandstand 20,12,13
296,Infield Grandstand 20,11,12
296,Infield Grandstand 20,14,15
296,Infield Grandstand 20,13,14
296,Infield Grandstand 20,16,17
296,Infield Grandstand 20,15,16
296,Infield Grandstand 20,17,18
296,Infield Grandstand 20,0,1
296,Infield Grandstand 20,2,3
296,Infield Grandstand 20,1,2
296,Infield Grandstand 20,4,5
296,Infield Grandstand 20,3,4
296,Infield Grandstand 20,6,7
296,Infield Grandstand 20,5,6
296,Infield Grandstand 20,8,9
296,Infield Grandstand 20,7,8
297,Infield Grandstand 21,10,11
297,Infield Grandstand 21,9,10
297,Infield Grandstand 21,12,13
297,Infield Grandstand 21,11,12
297,Infield Grandstand 21,14,15
297,Infield Grandstand 21,13,14
297,Infield Grandstand 21,16,17
297,Infield Grandstand 21,15,16
297,Infield Grandstand 21,17,18
297,Infield Grandstand 21,0,1
297,Infield Grandstand 21,2,3
297,Infield Grandstand 21,1,2
297,Infield Grandstand 21,4,5
297,Infield Grandstand 21,3,4
297,Infield Grandstand 21,6,7
297,Infield Grandstand 21,5,6
297,Infield Grandstand 21,8,9
297,Infield Grandstand 21,7,8
298,Infield Grandstand 22,10,11
298,Infield Grandstand 22,9,10
298,Infield Grandstand 22,12,13
298,Infield Grandstand 22,11,12
298,Infield Grandstand 22,14,15
298,Infield Grandstand 22,13,14
298,Infield Grandstand 22,16,17
298,Infield Grandstand 22,15,16
298,Infield Grandstand 22,17,18
298,Infield Grandstand 22,0,1
298,Infield Grandstand 22,2,3
298,Infield Grandstand 22,1,2
298,Infield Grandstand 22,4,5
298,Infield Grandstand 22,3,4
298,Infield Grandstand 22,6,7
298,Infield Grandstand 22,5,6
298,Infield Grandstand 22,8,9
298,Infield Grandstand 22,7,8
299,Green Monster M 3,0,1
299,Green Monster M 3,2,3
299,Green Monster M 3,1,2
300,Infield Grandstand 28,8,11
300,Infield Grandstand 28,7,10
300,Infield Grandstand 28,10,13
300,Infield Grandstand 28,9,12
300,Infield Grandstand 28,12,15
300,Infield Grandstand 28,11,14
300,Infield Grandstand 28,0,3
300,Infield Grandstand 28,2,5
300,Infield Grandstand 28,1,4
300,Infield Grandstand 28,4,7
300,Infield Grandstand 28,3,6
300,Infield Grandstand 28,6,9
300,Infield Grandstand 28,5,8
301,Infield Grandstand 29,10,11
301,Infield Grandstand 29,9,10
